,backdrop_path,genre_ids,id,overview,popularity,release_date,vote_average,poster_path,title
0,/vkojfC1xykW9XBCyDDCMYeHqLEf.jpg,"[27, 18]",775943,,208.544,2021-07-29,4.8,/iwlmZKndp7fIfHbxVzQtk9zby3A.jpg,Llanto Maldito
1,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 80, 53]",637649,"캐시트럭을 노리는 무장 강도에 의해 아들을 잃은 H(제이슨 스타뎀).  분노에 휩싸인 그는 아들을 죽인 범인의 단서를 찾기 위해  현금 호송 회사에 위장 취업한다.  첫 임무부터 백발백중 사격 실력을 자랑하며,  단숨에 에이스로 급부상한 H.  캐시트럭을 노리는 자들을 하나 둘 처리하며, 아들을 죽인 범인들과 점점 가까워지는데…  자비는 없다, 분노에 가득 찬 응징만이 남았다.",226.003,2021-04-22,7.7,/vNwYPtCDETrSkiBXsoiMFR9L6Do.jpg,캐시트럭
2,/5B22eed7ErxFiYAG4Ksb4eLwKNF.jpg,"[16, 10751, 12, 35]",770254,"야생동물 공원을 탈출한 따뜻한 마음씨를 가진 동물 친구들이 '프리티 보이'라는 유명 코알라와 함께, 호주 동물들의 유토피아인 '아웃백'으로 떠나며 추격전이 시작된다는 내용을 다룬 애니메이션",220.057,2021-12-03,7.7,/zNXNRLH5wJprUG6B1olaBTNZOjy.jpg,우리 함께 아웃백으로!
3,/qXctHIfK4LAgHH7qZiJJVCPclaY.jpg,"[16, 35, 10751, 14]",876716,디즈니 픽사 애니메이션 영화 [루카]의  속편으로 제작된  시퀄 단편영화,215.396,2021-11-12,7.5,/zAZScO0Tmxziei2k5RbnytOizKF.jpg,안녕 알베르토
4,/9SISFlf6SEiIb7CMk8h0Gu3NYow.jpg,"[27, 53]",745881,"태국 북동부 이산 지역의 시골 마을. 이곳 사람들은 집, 숲, 산, 나무, 논밭까지, 모든 것에 혼이 깃들어 있다고 믿는다. 대를 이어 조상신 바얀을 섬기는 랑종 님은 조카 밍의 상태가 심상치 않음을 직감한다. 랑종을 취재하기 위해 님과 동행하던 촬영팀은 신내림이 대물림되는 순간을 포착하기 위해, 밍과 님, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다.",226.692,2021-07-14,7.1,/zNRrIRcURAei4puR2SD9ZJI2a3O.jpg,랑종
5,/mUC2BS04DlszdqJQ9vz9MFuPiDd.jpg,"[16, 28, 14]",20982,미래 예언과 마귀 봉인 능력을 지닌 원령나라의 무녀가 부활한 마귀의 표적으로 지목되자 나루토와 친구들은 무녀를 지키기 위해 길을 떠난다. 그러나 원령나라에 도착한 일행에게 무녀는 나루토의 죽음을 예언하고 이에 모두들 충격에 휩싸이는데...,214.705,2007-08-04,7.2,/vaEX9f8ud7iF0G7EoyGxAyRNV1p.jpg,나루토 질풍전 극장판 1기 - 나루토의 죽음
6,/oojlC3gH0bxD7hsnQa3kE9WbEBy.jpg,[35],765119,"블록버스터 액션 프랜차이즈의 속편을 찍기 위해 럭셔리 호텔에 모인 제작진. 촬영은 격리 상태에서 이루어진다. 탈출욕, 성욕, 인내심을 마구 자극하는 이곳에서 촬영을 무사히 마칠 수 있을까?",210.485,2022-03-25,4.8,/edYk5TSowZIDv138bCpF5ls3XI5.jpg,더 버블
7,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,"삭제된 기억, 거대한 미로로 둘러싸인 낯선 공간  모든 기억이 삭제된 채 의문의 장소로 보내진 ‘토마스’(딜런 오브라이언).  ‘토마스’는 미로에 갇힌 그곳에서 자신과 같은 상황의 사람들을 만난다.  그들은 매일 밤 살아 움직이는 미로에서 정체를 알 수 없는 죽음의 존재와 대립하며,  지옥으로부터 빠져나갈 탈출구인 지도를 완성해 나간다.  그러던 어느 날, 미로의 문이 열리고 그들은 마지막 선택의 기로에 놓이게 되는데…",232.37,2014-09-10,7.2,/bL0bBepUCLFcCj2ATFD40FbyDEl.jpg,메이즈 러너
8,/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg,"[28, 12, 14]",1930,"어릴적 사라진 부모 대신 삼촌 내외와 살고 있는 피터 파커는 평범한 학교 생활을 하며 일상을 보내고, 같은 학교 학생 그웬 스테이시와 첫사랑에 빠져 우정과 사랑, 그리고 둘 만의 비밀을 키워나간다. 어느 날 아버지가 사용했던 가방을 발견하고 부모님의 실종사건에 대한 의심을 품게 된 그는 숨겨져 왔던 과거의 비밀을 추적하게 된다. 아버지의 옛 동료 코너스 박사의 실험실을 찾아가게 된 피터는 우연한 사고로 특별한 능력을 갖게 되고, 피터의 도움으로 연구를 완성한 코너스 박사는 자신의 숨겨진 자아인 악당 리자드를 탄생시키는데...",226.611,2012-06-23,6.7,/egsgKNPmMahQgNhmmYxiMVbLPrC.jpg,어메이징 스파이더맨
9,/pUc51UUQb1lMLVVkDCaZVsCo37U.jpg,"[53, 27]",482373,"끔찍한 일이 벌어졌던 그날 밤 이후, 비밀스러운 과거를 가진 소녀 ‘피닉스’와 함께 세상과 단절된 일상을 보내던 눈 먼 노인 ‘노먼’ 어느 날 밤, 정체불명의 괴한들이 침입해 ‘피닉스’를 납치하고 소녀를 되찾기 위해 잠들어 있던 그의 광기가 다시 깨어나는데… 그는 과연 소녀의 수호자인가 괴물인가? 9월, 어둠 속 진실이 밝혀진다!",223.315,2021-08-12,7.4,/2xTZ5VI9iYEAbeVewqSbO0fIAIm.jpg,맨 인 더 다크 2
10,/xnqust9Li4oxfhXD5kcPi3UC8i4.jpg,"[28, 12, 878]",99861,"토니 스타크는 뉴욕전쟁 때와 같은 사태가 벌어지지 않도록 한때 가동하려다 중단된 휴면 상태의 평화 유지 프로그램을 작동 시키려 한다. 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하고 어벤져스는 지구의 운명이 걸린 거대한 시험대에 오르게 된다. 울트론이 자신을 복제해 위협을 가하자 이를 저지하기 위해 아이언맨, 캡틴 아메리카, 토르, 헐크, 블랙위도우, 호크아이 등으로 구성된 어벤져스와 새로 합류하게 되는 퀵 실버, 스칼렛 위치 남매와 불안한 동맹을 맺는다.",237.217,2015-04-22,7.3,/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg,어벤져스: 에이지 오브 울트론
11,/tN5Ws9NXR6N3LR2S39rHfCXrFkN.jpg,[27],926980,"최고급 사립학교에 다니는 부유한 10대 소년과 친구들. 초자연적인 일들이 연달아 일어나자 사건의 실체를 추적하기 시작하고, 마침내 추악한 음모가 모습을 드러낸다.",209.4,2022-02-09,5.0,/kJ3XqwHB2ahznoOUkUxlqKZylem.jpg,더 프리빌리지
12,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,"[12, 28, 53]",370172,"MI6를 떠난 이후 매들린(레아 세두)과 이탈리아의 오랜 도시 마테라에서 평화로운 일상을 즐기던 제임스 본드(대니엘 크레이그).  어느 날 CIA 요원 펠릭스(제프리 라이트)가 찾아와 선별적 DNA 공격이 가능한 새로운 형태의 생화학 무기 유출을 알린다. 위험에 처한 전 세계를 구하기 위해 복귀하게 된 제임스 본드는 임무를 수행하는 과정에서 새로운 MI6 요원 노미(라샤나 린치)를 만나고, 모든 사건의 배후에 운명으로 얽혀 있는 최악의 적 사핀(라미 말렉)이 존재한다는 것을 알아낸다. 위험천만한 위기 속, 감춰져 있던 비밀이 밝혀지면서 작전은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...",254.005,2021-09-29,7.5,/68ZwnPALUeweaFdT1z75oXJ4Xie.jpg,007 노 타임 투 다이
13,/5WnfgU7myfqgkbl3CSj7LQeHU0e.jpg,[27],895001,할머니 집 벽에 이상한 구멍이 뚫려 있는 것을 발견한 남매. 그때부터 섬뜩한 일이 일어나기 시작하면서 그동안 숨겨져 왔던 가족의 끔찍한 비밀이 하나둘씩 드러난다.,198.581,2021-12-02,6.3,/aFv824xw4ebRmVrmgvet7v8Lc6D.jpg,더 홀 트루스
14,/fyxNrfrFcobLuNCufMhNkQuWorX.jpg,"[878, 28, 53]",581726,"한 남자는 자신의 환각이 실제로 전생에서 온 환영이라는 것을 알게 된다. 2009년 출간한 에릭 메이크란츠 《The Reincarnationist Papers》 원작으로 제작된 영화로  수십 세기 환생하며 불멸에 가까운 집단 ""인피니트""를 그리는 이야기.",208.667,2021-09-09,6.7,/oMjmJGLwL6PtGzZew81ovx2TGGe.jpg,인피니트
15,/5PQhNs4M3RxIqaNAdBI6mXlXyYh.jpg,"[27, 14, 9648]",839436,"버려진 정부 통제 구역에 이상한 생명체가 출몰한다는 목격자들의 진술이 잇따르자 정부는 유능한 직원인 네스를 현장에 파견한다. 팀원인 리비, 렉시와 함께 현장에 도착한 네스를 기다리는 사람은 바로 의문의 핵무기 과학자.",195.969,2021-06-15,6.2,/8Ce6i6j1BM9eE2LsiPfFnB1nwWC.jpg,던전 드래곤
16,/mHTzTYdoiUS1YmiZ9BZKd3nS4qk.jpg,"[10751, 35]",691683,"12명의 식구로 이루어진 복합 가정 '베이커 가족'의 시끌벅적한 일상을 다루었던 2003년 코미디 히트작을 리메이크한 작품이다. 개브리엘 유니언과 잭 브래프가 부부 조이와 폴 역할을 맡아, 정신없는 가족생활과 가족 운영 식당을 동시에 꾸려나가는 모습을 그린다. 폴의 달콤하고 향긋한 소스를 곁들인 아침 식사만 제공하는 식당 '베이커스 브렉퍼스트'를 확장하기로 한 뒤, 폴은 가족의 새 보금자리를 교외의 부자 동네에 있는 저택으로 옮기지만, 부부가 예상했던 것 이상으로 이사로 인한 아이들의 스트레스가 크다는 것을 알게 된다. 사랑과 정이 넘쳤던 가족에 위기가 닥치자 폴은 모든 식구의 꿈에 걸맞는 삶을 찾으려고 한다.",201.869,2022-03-18,6.3,/vptZgMA8a65DhlEllwEvrMn0Hfy.jpg,열두 명의 웬수들
17,/9bbxqz1iPEfZN9Xi2ZjJhkp5JRo.jpg,"[16, 878, 28]",610150,2018년에 개봉한 에 이은  시리즈의 두 번째 영화,245.849,2022-06-09,0.0,/jUiaVnAo0aRzQYMfxOfzdHcltZ2.jpg,드래곤볼 슈퍼: 슈퍼 히어로
18,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,"[28, 14, 12]",458576,UN합동 보안 작전부 아르테미스 대위(밀라 요보비치)는 행방불명된 팀원들을 찾기 위해 나서지만 실종된 그들과 같은 이상 현상으로 거대 몬스터의 세계로 빠진다. 하지만 눈앞에 닥친 강력한 몬스터들의 습격으로 유일한 생존자가 된 그녀는 몬스터 헌터(토니 자)와 마주하게 되는데… 다시 인류의 세계로 돌아갈 수 있는 방법은 단 하나. 몬스터와 맞서 반드시 살아남아야 한다!,202.485,2020-12-03,6.8,/eEmyuyNg4A3LEntaPrUiMueWtLA.jpg,몬스터 헌터
19,/9Fv41b6nEBGrSprFDVpO6GA94Wi.jpg,"[12, 28, 878, 53]",507086,"공룡들의 터전이었던 이슬라 누블라 섬이 파괴된 후,  마침내 공룡들은 섬을 벗어나 세상 밖으로 출몰한다. 지상에 함께 존재해선 안 될 위협적 생명체인 공룡의 등장으로 인류 역사상 겪어보지 못한 사상 최악의 위기를 맞이한 인간들. 지구의 최상위 포식자 자리를 걸고 인간과 공룡의 최후의 사투가 펼쳐진다.",243.376,2022-06-01,0.0,/odxdUZWZ7fBfy3ZRj063wuJnZvo.jpg,쥬라기 월드: 도미니언
20,/vkojfC1xykW9XBCyDDCMYeHqLEf.jpg,"[27, 18]",775943,,208.544,2021-07-29,4.8,/iwlmZKndp7fIfHbxVzQtk9zby3A.jpg,Llanto Maldito
21,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 80, 53]",637649,"캐시트럭을 노리는 무장 강도에 의해 아들을 잃은 H(제이슨 스타뎀).  분노에 휩싸인 그는 아들을 죽인 범인의 단서를 찾기 위해  현금 호송 회사에 위장 취업한다.  첫 임무부터 백발백중 사격 실력을 자랑하며,  단숨에 에이스로 급부상한 H.  캐시트럭을 노리는 자들을 하나 둘 처리하며, 아들을 죽인 범인들과 점점 가까워지는데…  자비는 없다, 분노에 가득 찬 응징만이 남았다.",226.003,2021-04-22,7.7,/vNwYPtCDETrSkiBXsoiMFR9L6Do.jpg,캐시트럭
22,/5B22eed7ErxFiYAG4Ksb4eLwKNF.jpg,"[16, 10751, 12, 35]",770254,"야생동물 공원을 탈출한 따뜻한 마음씨를 가진 동물 친구들이 '프리티 보이'라는 유명 코알라와 함께, 호주 동물들의 유토피아인 '아웃백'으로 떠나며 추격전이 시작된다는 내용을 다룬 애니메이션",220.057,2021-12-03,7.7,/zNXNRLH5wJprUG6B1olaBTNZOjy.jpg,우리 함께 아웃백으로!
23,/qXctHIfK4LAgHH7qZiJJVCPclaY.jpg,"[16, 35, 10751, 14]",876716,디즈니 픽사 애니메이션 영화 [루카]의  속편으로 제작된  시퀄 단편영화,215.396,2021-11-12,7.5,/zAZScO0Tmxziei2k5RbnytOizKF.jpg,안녕 알베르토
24,/9SISFlf6SEiIb7CMk8h0Gu3NYow.jpg,"[27, 53]",745881,"태국 북동부 이산 지역의 시골 마을. 이곳 사람들은 집, 숲, 산, 나무, 논밭까지, 모든 것에 혼이 깃들어 있다고 믿는다. 대를 이어 조상신 바얀을 섬기는 랑종 님은 조카 밍의 상태가 심상치 않음을 직감한다. 랑종을 취재하기 위해 님과 동행하던 촬영팀은 신내림이 대물림되는 순간을 포착하기 위해, 밍과 님, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다.",226.692,2021-07-14,7.1,/zNRrIRcURAei4puR2SD9ZJI2a3O.jpg,랑종
25,/mUC2BS04DlszdqJQ9vz9MFuPiDd.jpg,"[16, 28, 14]",20982,미래 예언과 마귀 봉인 능력을 지닌 원령나라의 무녀가 부활한 마귀의 표적으로 지목되자 나루토와 친구들은 무녀를 지키기 위해 길을 떠난다. 그러나 원령나라에 도착한 일행에게 무녀는 나루토의 죽음을 예언하고 이에 모두들 충격에 휩싸이는데...,214.705,2007-08-04,7.2,/vaEX9f8ud7iF0G7EoyGxAyRNV1p.jpg,나루토 질풍전 극장판 1기 - 나루토의 죽음
26,/oojlC3gH0bxD7hsnQa3kE9WbEBy.jpg,[35],765119,"블록버스터 액션 프랜차이즈의 속편을 찍기 위해 럭셔리 호텔에 모인 제작진. 촬영은 격리 상태에서 이루어진다. 탈출욕, 성욕, 인내심을 마구 자극하는 이곳에서 촬영을 무사히 마칠 수 있을까?",210.485,2022-03-25,4.8,/edYk5TSowZIDv138bCpF5ls3XI5.jpg,더 버블
27,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,"삭제된 기억, 거대한 미로로 둘러싸인 낯선 공간  모든 기억이 삭제된 채 의문의 장소로 보내진 ‘토마스’(딜런 오브라이언).  ‘토마스’는 미로에 갇힌 그곳에서 자신과 같은 상황의 사람들을 만난다.  그들은 매일 밤 살아 움직이는 미로에서 정체를 알 수 없는 죽음의 존재와 대립하며,  지옥으로부터 빠져나갈 탈출구인 지도를 완성해 나간다.  그러던 어느 날, 미로의 문이 열리고 그들은 마지막 선택의 기로에 놓이게 되는데…",232.37,2014-09-10,7.2,/bL0bBepUCLFcCj2ATFD40FbyDEl.jpg,메이즈 러너
28,/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg,"[28, 12, 14]",1930,"어릴적 사라진 부모 대신 삼촌 내외와 살고 있는 피터 파커는 평범한 학교 생활을 하며 일상을 보내고, 같은 학교 학생 그웬 스테이시와 첫사랑에 빠져 우정과 사랑, 그리고 둘 만의 비밀을 키워나간다. 어느 날 아버지가 사용했던 가방을 발견하고 부모님의 실종사건에 대한 의심을 품게 된 그는 숨겨져 왔던 과거의 비밀을 추적하게 된다. 아버지의 옛 동료 코너스 박사의 실험실을 찾아가게 된 피터는 우연한 사고로 특별한 능력을 갖게 되고, 피터의 도움으로 연구를 완성한 코너스 박사는 자신의 숨겨진 자아인 악당 리자드를 탄생시키는데...",226.611,2012-06-23,6.7,/egsgKNPmMahQgNhmmYxiMVbLPrC.jpg,어메이징 스파이더맨
29,/pUc51UUQb1lMLVVkDCaZVsCo37U.jpg,"[53, 27]",482373,"끔찍한 일이 벌어졌던 그날 밤 이후, 비밀스러운 과거를 가진 소녀 ‘피닉스’와 함께 세상과 단절된 일상을 보내던 눈 먼 노인 ‘노먼’ 어느 날 밤, 정체불명의 괴한들이 침입해 ‘피닉스’를 납치하고 소녀를 되찾기 위해 잠들어 있던 그의 광기가 다시 깨어나는데… 그는 과연 소녀의 수호자인가 괴물인가? 9월, 어둠 속 진실이 밝혀진다!",223.315,2021-08-12,7.4,/2xTZ5VI9iYEAbeVewqSbO0fIAIm.jpg,맨 인 더 다크 2
30,/xnqust9Li4oxfhXD5kcPi3UC8i4.jpg,"[28, 12, 878]",99861,"토니 스타크는 뉴욕전쟁 때와 같은 사태가 벌어지지 않도록 한때 가동하려다 중단된 휴면 상태의 평화 유지 프로그램을 작동 시키려 한다. 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하고 어벤져스는 지구의 운명이 걸린 거대한 시험대에 오르게 된다. 울트론이 자신을 복제해 위협을 가하자 이를 저지하기 위해 아이언맨, 캡틴 아메리카, 토르, 헐크, 블랙위도우, 호크아이 등으로 구성된 어벤져스와 새로 합류하게 되는 퀵 실버, 스칼렛 위치 남매와 불안한 동맹을 맺는다.",237.217,2015-04-22,7.3,/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg,어벤져스: 에이지 오브 울트론
31,/tN5Ws9NXR6N3LR2S39rHfCXrFkN.jpg,[27],926980,"최고급 사립학교에 다니는 부유한 10대 소년과 친구들. 초자연적인 일들이 연달아 일어나자 사건의 실체를 추적하기 시작하고, 마침내 추악한 음모가 모습을 드러낸다.",209.4,2022-02-09,5.0,/kJ3XqwHB2ahznoOUkUxlqKZylem.jpg,더 프리빌리지
32,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,"[12, 28, 53]",370172,"MI6를 떠난 이후 매들린(레아 세두)과 이탈리아의 오랜 도시 마테라에서 평화로운 일상을 즐기던 제임스 본드(대니엘 크레이그).  어느 날 CIA 요원 펠릭스(제프리 라이트)가 찾아와 선별적 DNA 공격이 가능한 새로운 형태의 생화학 무기 유출을 알린다. 위험에 처한 전 세계를 구하기 위해 복귀하게 된 제임스 본드는 임무를 수행하는 과정에서 새로운 MI6 요원 노미(라샤나 린치)를 만나고, 모든 사건의 배후에 운명으로 얽혀 있는 최악의 적 사핀(라미 말렉)이 존재한다는 것을 알아낸다. 위험천만한 위기 속, 감춰져 있던 비밀이 밝혀지면서 작전은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...",254.005,2021-09-29,7.5,/68ZwnPALUeweaFdT1z75oXJ4Xie.jpg,007 노 타임 투 다이
33,/5WnfgU7myfqgkbl3CSj7LQeHU0e.jpg,[27],895001,할머니 집 벽에 이상한 구멍이 뚫려 있는 것을 발견한 남매. 그때부터 섬뜩한 일이 일어나기 시작하면서 그동안 숨겨져 왔던 가족의 끔찍한 비밀이 하나둘씩 드러난다.,198.581,2021-12-02,6.3,/aFv824xw4ebRmVrmgvet7v8Lc6D.jpg,더 홀 트루스
34,/fyxNrfrFcobLuNCufMhNkQuWorX.jpg,"[878, 28, 53]",581726,"한 남자는 자신의 환각이 실제로 전생에서 온 환영이라는 것을 알게 된다. 2009년 출간한 에릭 메이크란츠 《The Reincarnationist Papers》 원작으로 제작된 영화로  수십 세기 환생하며 불멸에 가까운 집단 ""인피니트""를 그리는 이야기.",208.667,2021-09-09,6.7,/oMjmJGLwL6PtGzZew81ovx2TGGe.jpg,인피니트
35,/5PQhNs4M3RxIqaNAdBI6mXlXyYh.jpg,"[27, 14, 9648]",839436,"버려진 정부 통제 구역에 이상한 생명체가 출몰한다는 목격자들의 진술이 잇따르자 정부는 유능한 직원인 네스를 현장에 파견한다. 팀원인 리비, 렉시와 함께 현장에 도착한 네스를 기다리는 사람은 바로 의문의 핵무기 과학자.",195.969,2021-06-15,6.2,/8Ce6i6j1BM9eE2LsiPfFnB1nwWC.jpg,던전 드래곤
36,/mHTzTYdoiUS1YmiZ9BZKd3nS4qk.jpg,"[10751, 35]",691683,"12명의 식구로 이루어진 복합 가정 '베이커 가족'의 시끌벅적한 일상을 다루었던 2003년 코미디 히트작을 리메이크한 작품이다. 개브리엘 유니언과 잭 브래프가 부부 조이와 폴 역할을 맡아, 정신없는 가족생활과 가족 운영 식당을 동시에 꾸려나가는 모습을 그린다. 폴의 달콤하고 향긋한 소스를 곁들인 아침 식사만 제공하는 식당 '베이커스 브렉퍼스트'를 확장하기로 한 뒤, 폴은 가족의 새 보금자리를 교외의 부자 동네에 있는 저택으로 옮기지만, 부부가 예상했던 것 이상으로 이사로 인한 아이들의 스트레스가 크다는 것을 알게 된다. 사랑과 정이 넘쳤던 가족에 위기가 닥치자 폴은 모든 식구의 꿈에 걸맞는 삶을 찾으려고 한다.",201.869,2022-03-18,6.3,/vptZgMA8a65DhlEllwEvrMn0Hfy.jpg,열두 명의 웬수들
37,/9bbxqz1iPEfZN9Xi2ZjJhkp5JRo.jpg,"[16, 878, 28]",610150,2018년에 개봉한 에 이은  시리즈의 두 번째 영화,245.849,2022-06-09,0.0,/jUiaVnAo0aRzQYMfxOfzdHcltZ2.jpg,드래곤볼 슈퍼: 슈퍼 히어로
38,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,"[28, 14, 12]",458576,UN합동 보안 작전부 아르테미스 대위(밀라 요보비치)는 행방불명된 팀원들을 찾기 위해 나서지만 실종된 그들과 같은 이상 현상으로 거대 몬스터의 세계로 빠진다. 하지만 눈앞에 닥친 강력한 몬스터들의 습격으로 유일한 생존자가 된 그녀는 몬스터 헌터(토니 자)와 마주하게 되는데… 다시 인류의 세계로 돌아갈 수 있는 방법은 단 하나. 몬스터와 맞서 반드시 살아남아야 한다!,202.485,2020-12-03,6.8,/eEmyuyNg4A3LEntaPrUiMueWtLA.jpg,몬스터 헌터
39,/9Fv41b6nEBGrSprFDVpO6GA94Wi.jpg,"[12, 28, 878, 53]",507086,"공룡들의 터전이었던 이슬라 누블라 섬이 파괴된 후,  마침내 공룡들은 섬을 벗어나 세상 밖으로 출몰한다. 지상에 함께 존재해선 안 될 위협적 생명체인 공룡의 등장으로 인류 역사상 겪어보지 못한 사상 최악의 위기를 맞이한 인간들. 지구의 최상위 포식자 자리를 걸고 인간과 공룡의 최후의 사투가 펼쳐진다.",243.376,2022-06-01,0.0,/odxdUZWZ7fBfy3ZRj063wuJnZvo.jpg,쥬라기 월드: 도미니언
